Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets Ago
-0.296,Mon Sep 10 01:45:06 +0000 2018,0.885,0.115,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Sweden looked set for a period of political confusion after elections put a center-right bloc and the ruling center… https://t.co/YyO5uXhMrW,409
-0.4767,Mon Sep 10 01:33:20 +0000 2018,0.617,0.383,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Paris Knife Attack Wounds 7 People https://t.co/sVVexzuAWK,410
-0.6705,Mon Sep 10 01:30:06 +0000 2018,0.816,0.184,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A Dallas officer who killed her neighbor in his own apartment after she claims she mistook him for an intruder has… https://t.co/SVosqlU4jL,411
-0.3612,Mon Sep 10 01:16:26 +0000 2018,0.57,0.28,0.15,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The ""Big Game"" is a gossipy, insightful and wickedly entertaining journey through the NFL https://t.co/hpq6RMrWPt",412
0.7506,Mon Sep 10 01:00:05 +0000 2018,0.714,0.0,0.286,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @nytopinion: “I want to be a good leader, not a good lady leader. I don’t want to be known simply as the woman who gave birth.” https://…",413
0.6597,Mon Sep 10 00:31:00 +0000 2018,0.779,0.0,0.221,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Bet on the Giants. Cross a Parking Lot. Watch Them Play. Welcome to Week 1 of N.F.L. Sports Betting at the Meadowla… https://t.co/uplywrpvvX,414
0.6705,Mon Sep 10 00:15:06 +0000 2018,0.658,0.078,0.263,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Bruce W. Talamon captured the triumphant, the fantastical and the vulnerable moments of America's soul and funk mus… https://t.co/M9xai14pBb",415
0.3818,Mon Sep 10 00:11:21 +0000 2018,0.843,0.0,0.157,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","White House Memo: Trump Claims Credit for the Economy. Not So Fast, Says Obama. https://t.co/uiTL2WlsLI",416
0.6249,Sun Sep 09 23:51:34 +0000 2018,0.518,0.135,0.347,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Novak Djokovic Wins the U.S. Open for His 14th Grand Slam Title https://t.co/WWyMFcD9GD,417
0.0,Sun Sep 09 23:48:49 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Don’t Let Migrant Kids Rot https://t.co/FOFudjY4Ga,418
0.2732,Sun Sep 09 23:41:28 +0000 2018,0.751,0.103,0.146,"<a href=""http://www.nytimes.com/twitter"" rel=""nofollow"">The New York Times</a>","Breaking News: Novak Djokovic won the men’s U.S. Open title, defeating Juan Martín del Potro for his 14th major cha… https://t.co/e7Xf91LufJ",419
0.0,Sun Sep 09 23:34:44 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Voters Can Keep Housing Affordable https://t.co/49pcWokQcA,420
-0.4019,Mon Sep 10 03:11:39 +0000 2018,0.838,0.162,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","7 people were injured by a knife-wielding assailant in Paris on Sunday night, including 2 British tourists https://t.co/5wptO4wGLS",421
-0.5423,Mon Sep 10 02:56:24 +0000 2018,0.759,0.241,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A Spy Story: Sergei Skripal Was a Little Fish. He Had a Big Enemy. https://t.co/UwQWo0INJM,422
0.0,Mon Sep 10 02:52:40 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ChuBailiang: One of the things that weighed most when working on this story was how the families of Uighurs and other Muslim minorities…,423
-0.847,Mon Sep 10 02:42:02 +0000 2018,0.65,0.35,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Opinion

The editorial board writes, ""This is the lowest form of politics, and the most dangerous, exploiting th… https://t.co/H2WyLhSOqT",424
0.0,Mon Sep 10 02:28:41 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Jack Ma, Alibaba’s Chairman, Plans to Step Down https://t.co/9ekFXi4ZbW",425
0.0,Mon Sep 10 02:19:54 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Children’s books have always been political, but current children’s book creators are finding new outlets to increa… https://t.co/80p9IEGmjJ",426
0.5859,Mon Sep 10 02:02:31 +0000 2018,0.798,0.0,0.202,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Home fitness machinery used to be bulky items relegated to the garage or basement. Now, with help from Silicon Vall… https://t.co/hj8WDdL4Gz",427
-0.4939,Mon Sep 10 01:56:56 +0000 2018,0.862,0.138,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @dagnysalas: Affairs, redecorating with pheasant feathers and overnight stays in the White House: The list of political scandals with a…",428
-0.296,Mon Sep 10 01:45:06 +0000 2018,0.885,0.115,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Sweden looked set for a period of political confusion after elections put a center-right bloc and the ruling center… https://t.co/YyO5uXhMrW,429
-0.4767,Mon Sep 10 01:33:20 +0000 2018,0.617,0.383,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Paris Knife Attack Wounds 7 People https://t.co/sVVexzuAWK,430
-0.6705,Mon Sep 10 01:30:06 +0000 2018,0.816,0.184,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A Dallas officer who killed her neighbor in his own apartment after she claims she mistook him for an intruder has… https://t.co/SVosqlU4jL,431
-0.3612,Mon Sep 10 01:16:26 +0000 2018,0.57,0.28,0.15,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The ""Big Game"" is a gossipy, insightful and wickedly entertaining journey through the NFL https://t.co/hpq6RMrWPt",432
0.7506,Mon Sep 10 01:00:05 +0000 2018,0.714,0.0,0.286,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @nytopinion: “I want to be a good leader, not a good lady leader. I don’t want to be known simply as the woman who gave birth.” https://…",433
0.6597,Mon Sep 10 00:31:00 +0000 2018,0.779,0.0,0.221,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Bet on the Giants. Cross a Parking Lot. Watch Them Play. Welcome to Week 1 of N.F.L. Sports Betting at the Meadowla… https://t.co/uplywrpvvX,434
0.6705,Mon Sep 10 00:15:06 +0000 2018,0.658,0.078,0.263,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Bruce W. Talamon captured the triumphant, the fantastical and the vulnerable moments of America's soul and funk mus… https://t.co/M9xai14pBb",435
0.3818,Mon Sep 10 00:11:21 +0000 2018,0.843,0.0,0.157,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","White House Memo: Trump Claims Credit for the Economy. Not So Fast, Says Obama. https://t.co/uiTL2WlsLI",436
0.6249,Sun Sep 09 23:51:34 +0000 2018,0.518,0.135,0.347,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Novak Djokovic Wins the U.S. Open for His 14th Grand Slam Title https://t.co/WWyMFcD9GD,437
0.0,Sun Sep 09 23:48:49 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Don’t Let Migrant Kids Rot https://t.co/FOFudjY4Ga,438
0.2732,Sun Sep 09 23:41:28 +0000 2018,0.751,0.103,0.146,"<a href=""http://www.nytimes.com/twitter"" rel=""nofollow"">The New York Times</a>","Breaking News: Novak Djokovic won the men’s U.S. Open title, defeating Juan Martín del Potro for his 14th major cha… https://t.co/e7Xf91LufJ",439
0.0,Sun Sep 09 23:34:44 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Voters Can Keep Housing Affordable https://t.co/49pcWokQcA,440
0.4754,Sun Sep 09 23:32:50 +0000 2018,0.866,0.0,0.134,"<a href=""http://www.nytimes.com/twitter"" rel=""nofollow"">The New York Times</a>","Breaking News: Les Moonves, one of TV's most powerful executives, is out at CBS, the same day a report detailed new… https://t.co/4U7SKFoevs",441
-0.2263,Sun Sep 09 23:25:45 +0000 2018,0.718,0.163,0.12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A Times reporter describes what it was like to interview internet conspiracy theorist Alex Jones. Afterward, Jones… https://t.co/MQOLfyxDzQ",442
0.0,Sun Sep 09 23:18:27 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Luke Voit Always Knew He Could Hit. Now Everyone Else Does, Too. https://t.co/XfHEKlKEIq",443
0.5859,Sun Sep 09 23:16:04 +0000 2018,0.853,0.0,0.147,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @NYTSports: Fifty years ago, Arthur Ashe became the first African-American man to win the U.S. Open. He is still the only African-Americ…",444
0.0,Sun Sep 09 23:12:43 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A Scourge for California Drivers: Hours on a Sidewalk to Renew a License https://t.co/zTJSryUACL,445
-0.34,Sun Sep 09 23:00:03 +0000 2018,0.902,0.098,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @ian_urbina: For all the recent attention on guns, there has been far less focus on ammunition. Without bullets, however, a gun is a use…",446
0.0,Sun Sep 09 22:44:22 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Almost demolished. Almost donated. The saga of a Frank Lloyd Wright home in Phoenix continues: It is now for sale f… https://t.co/u4sPMjh9GU,447
0.0,Sun Sep 09 22:25:28 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",French musician Nicolas Godin's apartment is a recreation of the moods and memories of his childhood - velvet wallp… https://t.co/GZ1GZyXDgq,448
0.0,Sun Sep 09 22:09:08 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Books of The Times: An Epic From Iceland, Complete With Unicorns, Angels and a Stamp-Collecting Werewolf https://t.co/kx5nzHtWGM",449
0.0,Sun Sep 09 22:05:46 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","So about that cat that was ""feeding its toy kittens""... https://t.co/tfDedhkBv9",450
0.4939,Sun Sep 09 21:48:59 +0000 2018,0.758,0.0,0.242,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Hurricane Florence Strengthening and Targeting the Southeast Coast, Forecasters Say https://t.co/N0dPAJlxZ9",451
0.7783,Sun Sep 09 21:46:54 +0000 2018,0.736,0.0,0.264,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",12-year-old Olivia Moultrie is focused on becoming the best soccer player in the world. It's also why she has hater… https://t.co/r6ccs924GY,452
0.8176,Sun Sep 09 21:30:09 +0000 2018,0.679,0.0,0.321,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Keegan Michael Key had a couple of goals after finishing his sketch comedy show: play an action hero and do Shakesp… https://t.co/MrvFYc5aLE,453
0.0,Sun Sep 09 21:14:42 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What happened at the women's final of the U.S. Open between Serena Williams, Naomi Osaka, and umpire Carlos Ramos?… https://t.co/L07TanQlHc",454
-0.2617,Sun Sep 09 21:00:07 +0000 2018,0.898,0.102,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Opinion

Op-Ed contributor Albert Samaha writes, ""Yes, football is dangerous, but so is leaving one's future in… https://t.co/7UpgUu0wu5",455
0.3612,Sun Sep 09 20:45:03 +0000 2018,0.878,0.0,0.122,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In a rare interview, 2 heads of Netflix's comedy programming talk about how the service became the home of prestige… https://t.co/sEtY85C46w",456
-0.7003,Sun Sep 09 20:30:05 +0000 2018,0.721,0.279,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Opinion

Op-Ed contributor Eric Klinenberg writes, ""Libraries are being disparaged and neglected at precisely th… https://t.co/LbMO3x1L0T",457
-0.2263,Sun Sep 09 20:15:08 +0000 2018,0.909,0.091,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @nytimesbusiness: Harvard students demanded a ""living wage"" for campus workers. The university heeded the call and helped many move into…",458
-0.5423,Sun Sep 09 19:45:09 +0000 2018,0.837,0.163,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Les Moonves is said to be finalizing his departure from CBS after a report detailing new sexual harassment allegati… https://t.co/DOKUnQ74WH,459
0.0,Sun Sep 09 19:31:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Serena Williams has been fined $10,000 for her altercation with an umpire at the U.S. Open women's final. Other pla… https://t.co/5xfLAyYHl7",460
0.2975,Sun Sep 09 19:17:01 +0000 2018,0.912,0.0,0.088,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @NYTSports: “It’s kind of like body surfing in the ocean."" said Elizabeth Osborn, a horse vaulter. ""When you catch a wave and the wave j…",461
0.0,Sun Sep 09 19:00:08 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","For Rosh Hashana, this chef merges her Jewish heritage with her Mexico City upbringing https://t.co/yMbIZC72hu",462
-0.6369,Sun Sep 09 18:45:05 +0000 2018,0.755,0.245,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""The Nun,"" the 5th chapter in the ""Conjuring"" series, charges past box office expectations and poor reviews https://t.co/bFnFjR3rzw",463
0.1779,Sun Sep 09 18:37:52 +0000 2018,0.78,0.081,0.139,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @NYTNational: In many states, it's easier to buy bullets than it is to buy cold medicine. Gun control advocates want to change that by t…",464
0.8555,Sun Sep 09 18:31:04 +0000 2018,0.657,0.0,0.343,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The director and stars of ""The Joy Luck Club"" hoped it would usher in a new age of Asian-American projects. Instead… https://t.co/oARBQhdkQT",465
0.0,Sun Sep 09 18:15:08 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Why do so many houses (and tombs) in rural Guatemala have American flags painted on them? And how did all these McM… https://t.co/SoykEdqZbb,466
0.9118,Sun Sep 09 18:00:06 +0000 2018,0.625,0.0,0.375,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Modern Love: ""I don't think many of us would say yes to the question 'Is it O.K. if I act like I care about you and… https://t.co/9x3DBlMi2y",467
0.7906,Sun Sep 09 17:45:03 +0000 2018,0.731,0.0,0.269,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A 2,000-foot long unmanned boom is on its way to the Great Pacific Garbage Patch, where organizers hope it will tra… https://t.co/Pi0RZIcQlQ",468
0.3818,Sun Sep 09 17:31:02 +0000 2018,0.894,0.0,0.106,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""It is because of [S.E.] Hinton’s work that the average American teen male was revealed to be capable of as much fe… https://t.co/QDFVEeREg0",469
-0.1926,Sun Sep 09 17:15:07 +0000 2018,0.828,0.101,0.071,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Missed out on the week’s top stories? Need to catch up on the Kavanaugh hearings or the U.S. Open women's final? He… https://t.co/LzlEuSnRek,470
0.1779,Sun Sep 09 17:00:13 +0000 2018,0.914,0.0,0.086,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Lina Khan published a paper titled “Amazon’s Antitrust Paradox” last year. It now forms the basis of a growing anti… https://t.co/vR2z7j6qGX,471
-0.9134,Sun Sep 09 16:45:10 +0000 2018,0.506,0.494,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A particularly violent day in Afghanistan included Afghan soldiers killed when insurgents attacked a military base… https://t.co/DHAXfGUON2,472
-0.296,Sun Sep 09 16:35:03 +0000 2018,0.885,0.115,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Federal prosecutors now say they were ""mistaken"" when they accused alleged Russian operative Maria Butina of offeri… https://t.co/8fn1YN3JAg",473
0.5907,Sun Sep 09 16:30:02 +0000 2018,0.788,0.0,0.212,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @nytimesworld: ""Naomi Osaka really presents a very interesting challenge for people who are still attached to these antiquated ideas tha…",474
0.1027,Sun Sep 09 16:15:03 +0000 2018,0.78,0.101,0.119,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Reactions on social media largely focused on the umpire for penalizing Serena Williams for behavior that critics sa… https://t.co/Ym5bwp5VNg,475
0.6369,Sun Sep 09 16:00:06 +0000 2018,0.705,0.077,0.218,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @nytopinion: George W. Bush, who lost the popular vote, carried Florida by 537 votes, won the Electoral College and became the 43rd pres…",476
0.5267,Sun Sep 09 15:53:54 +0000 2018,0.866,0.0,0.134,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @nytimesworld: The absence of ICBMs in the North Korean military parade is an encouraging signal for Washington, which is urging Kim Jon…",477
0.5975,Sun Sep 09 15:45:08 +0000 2018,0.773,0.0,0.227,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","“For the first time the court heard that you cannot blame the victim, you cannot transfer all the blame to the woma… https://t.co/TlmXcudzTJ",478
-0.5859,Sun Sep 09 15:31:05 +0000 2018,0.833,0.167,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Opinion

Op-Ed contributor Kareem Shaheen writes ahead of an expected assault on Idlib, ""Syria taught me that kn… https://t.co/VBk4VPc12E",479
0.0,Sun Sep 09 15:15:07 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","How #PlaidShirtGuy wound up with prime seating behind President Trump during a televised rally in Montana, and what… https://t.co/E7oONmM95r",480
0.0,Sun Sep 09 15:00:08 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","From covering up an affair to redecorating a congressional office with pheasant feathers, these are a few recent po… https://t.co/G6CZL6yXyb",481
-0.3818,Sun Sep 09 14:45:05 +0000 2018,0.867,0.133,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Venezuela and ally Bolivia condemn U.S. officials' secret meetings with members of Venezuelan military that were pl… https://t.co/PbnWtnPwfR,482
0.0,Sun Sep 09 14:31:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Opinion

5 high schoolers write, ""We believe informing the public about the history of people with disabilities… https://t.co/5IR8iaA2KY",483
0.3612,Sun Sep 09 14:15:04 +0000 2018,0.872,0.0,0.128,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""There were electrical explosions and sparks. People braced themselves because it felt like the train was freewheel… https://t.co/bzi4A6jQ4J",484
0.0,Sun Sep 09 14:00:11 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","President Trump’s budget chief thinks Ted Cruz may not be “likable” enough to hold on to his Senate seat, according… https://t.co/mtVO2EBdaR",485
-0.9001,Sun Sep 09 13:58:04 +0000 2018,0.389,0.611,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",They Killed Their Abusive Husbands. Their Acquittals Shocked Russia. https://t.co/1yDY0jvSBV,486
0.34,Sun Sep 09 13:45:04 +0000 2018,0.7,0.09,0.21,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Billie Jean King agrees with Serena Williams that sexism played role in controversial U.S. Open call https://t.co/uI8zX7CnMu,487
0.0,Sun Sep 09 13:45:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Here, apple butter is paired with honey, walnuts and currants to make a fall-inspired rugelach… https://t.co/UthvMHNDGW",488
-0.7845,Sun Sep 09 13:30:04 +0000 2018,0.642,0.291,0.068,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","One of the world's top breast cancer doctors failed to disclose millions of dollars in drug company payments, expos… https://t.co/v5H2tEJD6Y",489
-0.1027,Sun Sep 09 13:00:14 +0000 2018,0.92,0.08,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Judge Brett Kavanaugh, dodging questions at his confirmation hearings, drew on lessons learned from earlier nominee… https://t.co/S01zRu0PRN",490
-0.296,Sun Sep 09 12:30:03 +0000 2018,0.896,0.104,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The Cortlandt Street subway stop, once buried under World Trade Center debris, is reopening just before the 17th an… https://t.co/l104uH4lph",491
0.0,Sun Sep 09 12:00:02 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In heavily pro-Trump West Virginia, Joe Manchin, the Democratic senator up for re-election, has built a lead in pol… https://t.co/7PKZCAcBNi",492
0.296,Sun Sep 09 11:35:35 +0000 2018,0.784,0.0,0.216,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","To Restore Civil Society, Start With the Library https://t.co/VLwDEa724K",493
-0.4657,Sun Sep 09 11:35:01 +0000 2018,0.879,0.121,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",How do you model an equitable marriage for your kids? What's really to blame when you fall off of a diet plan? List… https://t.co/0xOctFhMf6,494
-0.4767,Sun Sep 09 11:17:51 +0000 2018,0.744,0.256,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Can you guess which post is from a fake page? https://t.co/b4CYx6YzdN,495
-0.2732,Sun Sep 09 11:00:08 +0000 2018,0.823,0.113,0.065,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In a new twist in a legal battle that has plagued President Trump for months, Michael Cohen offered to tear up a no… https://t.co/SHN9KBMKZB",496
-0.4215,Sun Sep 09 10:30:07 +0000 2018,0.59,0.236,0.174,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A crafty man-eating tiger on the loose, like the one who has killed 13 people in central India, sounds like somethi… https://t.co/LhwPJI5ixQ",497
0.0,Sun Sep 09 10:04:42 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",California Teenagers Could Sleep Later Under School Start Bill https://t.co/VFLRk6JXy9,498
0.0,Sun Sep 09 10:00:10 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Nearly 23,000 readers submitted questions about the anonymous Op-Ed published in the Times. Op-Ed editor James Dao… https://t.co/h5wdgiJjq4",499
0.4215,Sun Sep 09 09:30:04 +0000 2018,0.872,0.0,0.128,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",China is sending Uighur Muslims to indoctrination camps to rid them of their faith in the biggest internment progra… https://t.co/FzwxlqdAq1,500
